id,tags,label
73082,tengen_toppa_gurren-lagann simon_(tengen_toppa_gurren-lagann) boota_(tengen_toppa_gurren-lagann) boota simon takenashi_eri 1boy adult bandages blue_hair cloak drill male male_focus older solo Rating:Explicit Score:0.0 Size:757x500 User:anonymous,boy
73755,tengen_toppa_gurren-lagann kamina mudo_(saji) monochrome spot_color 1boy adjusting_eyewear adjusting_glasses bandages cape kamina_shades male male_focus megane solo bad_id bad_pixiv_id Rating:Explicit Score:0.0 Size:450x600 User:anonymous,boy
73991,tengen_toppa_gurren-lagann kamina sanae sanae_(satansanae) sanae_(artist) high_resolution sketch 1boy bandages blue_hair cape crossed_arms grin male male_focus smile solo Rating:Explicit Score:0.0 Size:1040x1258 User:anonymous,boy
74084,tengen_toppa_gurren-lagann kamina simple_background 1:1_aspect_ratio low_resolution oekaki 1boy bandages blue_hair bodypaint chest grin kamina_shades male male_focus male_only male_solo megane sarashi shirtless smile solo sword weapon Rating:Explicit Score:1.0 Size:400x400 User:anonymous,boy
74169,tengen_toppa_gurren-lagann viral akatsuki_kuuko 1boy bandages blonde_hair blood chest long_hair male male_focus oversized_limbs oversize_limbs scar shirtless solo Rating:Explicit Score:0.0 Size:400x556 User:anonymous,boy
83848,vocaloid hatsune_miku hatsune_mikuo makuro 1boy bare_shoulders blue_hair detached_sleeves male male_focus necktie solo genderswap genderswap_(ftm) Rating:Safe Score:3.0 Size:800x1000 User:lordchair,boy
84394,code_geass toudou_kyoushirou minarai 1boy angry katana male male_focus male_only manly solo sword weapon Rating:Explicit Score:0.0 Size:827x1169 User:anonymous,boy
84564,code_geass kururugi_suzaku 1boy cape clothing crossed_legs gloves head_rest head_tilt leaning looking_at_viewer male male_focus raised_eyebrow sitting solo table non-web_source Rating:Explicit Score:0.0 Size:500x522 User:anonymous,boy
84884,code_geass lelouch_lamperouge high_resolution very_high_resolution scan 1boy male male_focus necktie solo Rating:Explicit Score:0.0 Size:1932x2907 User:anonymous,boy
85294,code_geass lelouch_lamperouge kimura_takahiro ricca ookouchi_ricca high_resolution very_high_resolution 1boy black_hair flower male male_focus purple_eyes solo sunflower violet_eyes Rating:Explicit Score:0.0 Size:2108x2761 User:anonymous,boy
87157,code_geass gino_weinberg kimura_takahiro high_resolution very_high_resolution long_image scan scanning_artifacts screening 1boy knights_of_the_round_uniform male male_focus solo Rating:Explicit Score:5.0 Size:1417x4000 User:anonymous,boy
87512,code_geass lelouch_lamperouge 1boy eyepatch flower male male_focus rose solo potential_duplicate Rating:Explicit Score:3.0 Size:568x671 User:anonymous,boy
87906,code_geass lelouch_lamperouge ashford_academy_uniform high_resolution very_high_resolution scan scanning_artifacts 1boy hands male male_focus school_uniform serafuku solo Rating:Explicit Score:0.0 Size:3264x1890 User:anonymous,boy
88498,code_geass li_xingke high_resolution very_high_resolution scan 1boy chinese_clothes male male_focus solo sword tangzhuang weapon Rating:Explicit Score:0.0 Size:1932x2907 User:anonymous,boy
89171,code_geass lelouch_lamperouge satou_atsuki text low_resolution 1boy black_gloves black_hair clothing evil_smile gloves holding looking_at_viewer male male_focus military military_uniform parted_lips purple_eyes shaded_face smile solo teeth uniform Rating:Safe Score:0.0 Size:485x424 User:anonymous,boy
90297,lucky_star shiraishi_minoru_(lucky_star) shiraishi_minoru chinki 1boy clothing male male_focus open_clothes open_shirt shirt solo translation_request Rating:Explicit Score:0.0 Size:560x485 User:anonymous,boy
95404,suzumiya_haruhi_no_yuuutsu koizumi_itsuki hirose_madoka 1boy brown_hair chibi formal long_sleeves male male_focus necktie o_o open_mouth smile solo suit Rating:Explicit Score:0.0 Size:647x640 User:anonymous,boy
97567,suzumiya_haruhi_no_yuuutsu kamen_rider kamen_rider_kiva_(series) kyon kamen_rider_kiva sugita_tomokazu kivat-bat_iii kivat-bat_the_3rd 1boy bats bat_wings belt blazer brown_eyes brown_hair clothing collared_shirt jacket kita_high_school_uniform male male_focus necktie school_uniform seiyuu_connection serafuku shirt solo wings crossover Rating:Safe Score:0.0 Size:432x594 User:anonymous,boy
112140,gintama rozen_maiden sakata_gintoki suigintou suigintou_(cosplay) white_background parody 1boy hairband humor male male_focus pun short_hair silver_hair solo white_hair cosplay translated non-web_source Rating:Safe Score:0.0 Size:600x800 User:anonymous,boy
119659,sayonara_zetsubou_sensei itoshiki_nozomu 1:1_aspect_ratio monochrome greyscale low_resolution oekaki 1boy male male_focus megane solo Rating:Safe Score:0.0 Size:500x500 User:anonymous,boy
136030,touhou_project kawashiro_nitori 1boy beard braid braided_beard clothing eyepatch facial_hair hat headwear male male_focus pirate solo tied_hair two_side_up what genderswap genderswap_(ftm) Rating:Explicit Score:0.0 Size:450x600 User:anonymous,boy
136235,touhou_project berserk hakurei_reimu kirisame_marisa guts_(berserk) conrad ubik anii_meido_tenchou parody 1boy clothing creepy eclipse hat headwear horror_(theme) male ribbon solar_eclipse witch witch_hat yukkuri_shiteitte_ne crossover translated Rating:Explicit Score:0.0 Size:1024x628 User:anonymous,boy
179512,jojo's_bizarre_adventure part_3:_stardust_crusaders stand_(jojo) kakyouin_noriaki kakyoin_noriaki hierophant_green 1boy earrings gakuran green_eyes jewelry male male_focus puppet school_uniform serafuku shawl silver_hair solo stand white_hair Rating:Safe Score:0.0 Size:450x711 User:anonymous,boy
192687,persona persona_3 iori_junpei soejima_shigenori high_resolution scan expression_chart 1boy armband baseball_cap clothing hat headwear jewelry male male_focus necklace school_uniform shirtless tank_top wafuku Rating:Explicit Score:0.0 Size:1748x2096 User:anonymous,boy
194146,clannad dango_daikazoku okazaki_tomoya mo_ko 1boy bangs male male_focus male_only solo Rating:Safe Score:3.0 Size:310x600 User:anonymous,boy
195296,neon_genesis_evangelion ikari_shinji sadamoto_yoshiyuki high_resolution simple_background white_background official_art scan lineart 1boy bangs bodysuit brown_hair clothing crossed_legs male male_focus pilot_suit plugsuit science_fiction_outfit short_hair sitting androgynous Rating:Safe Score:5.0 Size:1248x1980 User:anonymous,boy
196110,neon_genesis_evangelion nagisa_kaworu lrk low_resolution 1boy male male_focus red_eyes smile solo Rating:Explicit Score:0.0 Size:394x400 User:anonymous,boy
197031,neon_genesis_evangelion ikari_gendou massive_destruction english text monochrome greyscale english_text 1boy beard boots clothing collar corset dominator_(bdsm) dominatrix facial_hair fishnets footwear gloves hairy_legs leash leather leg_hair lingerie male male_focus megane solo thighhighs underwear what crossdressing non-web_source Rating:Explicit Score:0.0 Size:443x700 User:anonymous,boy
197342,neon_genesis_evangelion ikari_shinji ryota-h a'j 1boy brown_hair light male male_focus sky solo Rating:Explicit Score:0.0 Size:424x600 User:anonymous,boy
197836,1:1_aspect_ratio 1boy animal_ears cat_paw cat_paws formal male male_focus megane nekomimi paws solo suit what Rating:Explicit Score:0.0 Size:560x560 User:Desu,boy
213905,lyrical_nanoha mahou_shoujo_lyrical_nanoha mahou_shoujo_lyrical_nanoha_strikers erio_mondial strada yuuka_(o.t.kingdom) u-ka uka monochrome greyscale cowboy_shot sketch 1boy clothing cropped_legs eyebrows eyebrows_visible_through_hair formal gloves jacket lance long_sleeves looking_at_viewer male male_focus open_clothes open_jacket pants polearm solo spiky_hair standing suit uniform weapon Rating:Explicit Score:0.0 Size:700x1000 User:anonymous,boy
216308,lyrical_nanoha mahou_shoujo_lyrical_nanoha mahou_shoujo_lyrical_nanoha_a's zafira bokugeki simple_background white_background monochrome greyscale sketch 1boy buttons clothing collared_shirt dress_shirt looking_at_viewer male male_focus shirt solo spiky_hair upper_body vest Rating:Explicit Score:0.0 Size:352x553 User:anonymous,boy
220573,lyrical_nanoha mahou_shoujo_lyrical_nanoha yuuno_scrya uminchu 1boy bangs blonde_hair green_eyes male male_focus solo Rating:Explicit Score:0.0 Size:600x495 User:anonymous,boy
220985,fullmetal_alchemist edward_elric muhamaru_yuni uncensored 1boy anus ass automail back backsack barefoot blonde_hair blush braid cock-tail dripping_semen erection error feet fingernails from_behind kneeling looking_back male male_focus male_only male_solo mechanical_arm nail_polish nude penis prosthesis scar semen single_braid solo testicles tied_hair yaoi Rating:Explicit Score:4.6 Size:666x999 User:anonymous,boy
221035,lara_yokoshima uncensored 5:4_aspect_ratio 1boy bed blush brown_hair choker collar erection erect_nipples leash lying male male_focus nipples nude penis semen semen_on_body semen_on_boy short_hair solo testicles wince yaoi Rating:Explicit Score:0.0 Size:750x600 User:anonymous,boy
228678,bleach zangetsu sayo_tanku yuyn character_name watermark web_address 1boy anthropomorphization brown_hair facial_hair long_hair male male_focus megane solo sword visor weapon Rating:Safe Score:5.0 Size:500x707 User:anonymous,boy
228724,bleach hitsugaya_toushirou tite_kubo 4:3_aspect_ratio wallpaper 1boy black dark male male_focus moon solo sword weapon white_hair yellow Rating:Safe Score:0.0 Size:1280x960 User:anonymous,boy
228827,bleach kuchiki_byakuya wen_jr 4:3_aspect_ratio 3d 1boy black_hair haori long_hair male male_focus petals scarf solo sword taichou_haori uncanny_valley wafuku weapon Rating:Safe Score:4.0 Size:1200x900 User:anonymous,boy
229340,bleach kurosaki_ichigo 1boy 9th_division alternative_costume haori male male_focus orange_hair solo sword taichou_haori wafuku weapon Rating:Safe Score:4.0 Size:500x596 User:anonymous,boy
229508,bleach kurotsuchi_mayuri sayo_tanku yuyn character_name watermark web_address 1boy ashisogi_jizou_(shikai) clothing haori hat headwear makeup male male_focus shikai solo sword taichou_haori wafuku weapon yellow_eyes Rating:Safe Score:0.0 Size:500x707 User:anonymous,boy
233979,final_fantasy final_fantasy_ix dissidia_final_fantasy kuja ta_. 1boy boots cape clothing footwear gloves grey_hair lips long_hair male male_focus navel smirk solo bishounen Rating:Explicit Score:0.0 Size:1000x1117 User:anonymous,boy
234017,final_fantasy final_fantasy_xi elvaan 1:1_aspect_ratio 1boy black_hair elf male male_focus pointed_ears solo Rating:Explicit Score:0.0 Size:794x794 User:anonymous,boy
235271,final_fantasy final_fantasy_x final_fantasy_x-2 paine paine_(ff10) okura okurapuchi simple_background censored pointless_censoring 1boy arms_up choker grey_hair jewelry male male_focus male_only male_pubic_hair male_solo mouth_hold muscle navel necklace penis pubic_hair red_eyes short_hair solo genderswap genderswap_(ftm) translation_request Rating:Explicit Score:0.0 Size:512x500 User:anonymous,boy
235295,final_fantasy final_fantasy_vii cloud_strife kiki_(artist) white_background 1boy armor blonde_hair blue_eyes feathers mako_eyes male male_focus multicolored_hair sleeveless sleeveless_turtleneck solo spiky_hair turtleneck Rating:Explicit Score:0.0 Size:584x799 User:anonymous,boy
235401,final_fantasy final_fantasy_iv dual_persona cecil_harvey paladin paladin_(final_fantasy) dark_knight_(final_fantasy) amano_yoshitaka yoshioka_airi high_resolution very_high_resolution 1:1_aspect_ratio official_art cover 90s album_cover 1boy 2boys dark_knight male male_focus multiple_boys Rating:Safe Score:5.0 Size:2816x2803 User:anonymous,boy
235518,final_fantasy final_fantasy_vii final_fantasy_vii:_advent_children sephiroth nomura_tetsuya high_resolution official_art 1boy eyes_closed grey_hair long_hair male male_focus solo Rating:Safe Score:0.0 Size:983x1600 User:anonymous,boy
235834,final_fantasy final_fantasy_ix dissidia_final_fantasy zidane_tribal nomura_tetsuya white_background official_art transparent_background 1boy male male_focus solo Rating:Safe Score:0.0 Size:472x522 User:anonymous,boy
235999,final_fantasy final_fantasy_ix vivi_ornitier jyuru white_background 1boy clothing flower hat headwear male male_focus solo Rating:Explicit Score:0.0 Size:600x560 User:anonymous,boy
238809,street_fighter street_fighter_iv street_fighter_iv_(series) capcom hibiki_dan ikeno_daigo high_resolution official_art 1boy barefoot brown_hair clothing feet fingerless_gloves gloves kimono long_hair male male_focus ponytail robe smile solo thumbs_up tied_hair wafuku Rating:Explicit Score:0.0 Size:1043x1200 User:anonymous,boy
254830,death_note l_(death_note) denchi realistic 1boy bags_under_eyes barefoot black_eyes black_hair denim feet hands jeans long_sleeves male male_focus pants solo squatting Rating:Safe Score:0.0 Size:450x798 User:anonymous,boy
254833,real_life death_note l_(death_note) samuel_l_jackson sakkan 1:1_aspect_ratio comic low_resolution parody real_life_insert 1boy black black_eyes black_hair dark_skin dark-skinned_male fusion lips male male_focus namesake solo very_dark_skin crossover Rating:Safe Score:4.7 Size:400x400 User:anonymous,boy
254856,death_note dark_persona l_(death_note) beyond_birthday realistic sepia 1boy about_to_be_raped black_hair blood creepy horror_(theme) male male_focus male_only red_eyes smile solo stare staring Rating:Safe Score:3.0 Size:520x444 User:anonymous,boy
254981,death_note matsuda_touta simple_background white_background monochrome blue_theme 1boy blue clothing collared_shirt dress_shirt envelope holding long_sleeves male male_focus pants running shirt solo Rating:Explicit Score:0.0 Size:1014x859 User:anonymous,boy
255002,death_note l_(death_note) 1boy bags_under_eyes brown_hair male male_focus male_only solo Rating:Explicit Score:0.0 Size:420x594 User:anonymous,boy
264881,lovers_in_winters boichi high_resolution monochrome comic greyscale 1boy lupo male bestiality interspecies extreme_content translated hard_translated Rating:Explicit Score:5.0 Size:975x1400 User:anonymous,boy
268035,gundam gundam_00 tieria_erde utamaro 1boy armpits blush breasts cleavage dress large_breasts long_hair male one_arm_up pink_eyes purple_hair razor red_eyes shaving solo genderswap otoko_no_ko Rating:Questionable Score:5.0 Size:467x700 User:Desu,boy
268296,samurai_spirits snk hattori_hanzou hattori_hanzou_(samurai_spirits) 1boy male male_focus ninja scarf solo Rating:Explicit Score:0.0 Size:536x495 User:anonymous,boy
268504,bastard!! bastard_online gara 1boy male male_focus mmorpg ninja solo Rating:Safe Score:0.0 Size:773x1000 User:anonymous,boy
275606,tsukihime nrvnqsr_chaos tapo monochrome greyscale 1boy male male_focus solo Rating:Questionable Score:0.0 Size:576x778 User:anonymous,boy
275820,the_lord_of_the_rings aragorn low_resolution copyright_name parody movie_poster 1boy jewelry male male_focus microphone musical_note poster quaver ring solo spoken_musical_note Rating:Questionable Score:0.0 Size:300x395 User:anonymous,boy
276172,torus_zero carnelian shiu_(torus_zero) 1boy coat earrings jewelry long_sleeves male male_focus short_sleeves solo tattoo wings bishounen Rating:Questionable Score:0.0 Size:554x567 User:anonymous,boy
276499,yu-gi-oh! yu-gi-oh!_duel_monsters scapegoat duel_monster jounouchi_katsuya stray_lambs iwaki_soyogo 2002 1boy long_sleeves male male_focus solo tagme Rating:Questionable Score:0.0 Size:341x504 User:anonymous,boy
277492,original sekiya_asami simple_background white_background low_resolution 1boy apron black_hair brown_eyes chocolate chocolate_making clothing cooking heart long_sleeves male male_focus mixing_bowl short_hair solo sweatdrop valentine Rating:Safe Score:2.0 Size:368x474 User:anonymous,boy
278387,os-tan xp_home-tan homeko xphome homeo xpmc os imuhata_shimuro simuro simple_background white_background comic 1boy ankle_boots boots coat door footwear green_hair hair_ornament jacket key_hair_ornament long_sleeves low_ponytail male megane name_tag :o object_hug ponytail short_hair shorts standing tied_hair translation_request third-party_edit translated hard_translated Rating:Questionable Score:0.0 Size:759x905 User:anonymous,boy
278477,da_capo da_capo_i suginami nanao_naru low_resolution 1boy bangs long_sleeves male male_focus solo Rating:Questionable Score:0.0 Size:163x475 User:anonymous,boy
284280,super_smash_bros. metal_gear_(series) metal_gear_solid kirby_(series) metal_gear kirby solid_snake 1:1_aspect_ratio low_resolution 1boy beard copy_ability facial_hair fusion male male_focus rainbow riding solo what Rating:Safe Score:0.0 Size:350x350 User:anonymous,boy
287157,mushishi afternoon_(magazine) ginko_mushishi urushibara_yuki tomii_masako high_resolution 4:3_aspect_ratio wallpaper 1boy afternoon barefoot cigarette feet ginko_(mushishi) hair_over_one_eye long_sleeves male male_focus smoking solo Rating:Safe Score:0.0 Size:1600x1200 User:anonymous,boy
287453,gundam mobile_suit_gundam gundam_zz zeta_gundam char's_counterattack bright_noa simple_background white_background 1boy animal animal_on_head bird chibi chicken clothing full_body male on_head standing unamused uniform Rating:Safe Score:0.0 Size:600x305 User:anonymous,boy
289325,quiz_magic_academy lask_(quiz_magic_academy) kasukabe_akira 1boy black_legwear blush book eyes_closed footwear frog_ownerman_flight kneehighs legwear long_sleeves male male_focus neck_ribbon red_neckwear ribbon school_uniform serafuku shoes short_hair shorts single_shoe sitting sleeping sleeping_upright solo Rating:Safe Score:5.0 Size:433x641 User:anonymous,boy
289461,fate_(series) fate/stay_night archer_(fate/stay_night) takeuchi_takashi cg_art 4:3_aspect_ratio game_cg 1boy archer blood dark_skin dark-skinned_male long_sleeves male male_focus short_hair solo weapon white_hair Rating:Explicit Score:0.0 Size:800x600 User:anonymous,boy
289928,.hack// .hack//g.u. .hack//roots hack ovan ovan_(.hack//) yuura_shiu monochrome low_resolution sketch 1boy male male_focus megane scarf solo Rating:Safe Score:0.0 Size:374x387 User:anonymous,boy
290041,.hack// hack haseo low_resolution honeycomb_background 1boy male solo Rating:Safe Score:0.0 Size:283x400 User:anonymous,boy
290044,.hack// hack haseo low_resolution 1boy male solo Rating:Safe Score:0.0 Size:280x400 User:anonymous,boy
292333,street_fighter street_fighter_iii street_fighter_iii_(series) street_fighter_iii:_3rd_strike ibuki_(street_fighter) dudley yoshijima_ataru 1boy ad bow bowtie boxing boxing_gloves facial_hair flower male male_focus manly mustache ninja red_flower red_rose rose solo sparkle suspenders tea translation_request partially_translated Rating:Safe Score:0.0 Size:427x600 User:anonymous,boy
292376,mushishi ginko_mushishi 4:3_aspect_ratio wallpaper 1boy ginko_(mushishi) hair_over_one_eye male male_focus mirror_writing reversed scarf snow snowing solo winter Rating:Safe Score:0.0 Size:1024x768 User:anonymous,boy
292719,doukutsu_monogatari mimiga balrog_(doukutsu_monogatari) toroko king_(doukutsu_monogatari) fuyuhiko_date date_fuyuhiko amaya_daisuke monochrome official_art low_resolution pixel_art purple pink_theme purple_theme 1boy doctor eyeball facial_mark flower flying_sweatdrops jacket labcoat male megane necktie open_clothes open_jacket pink rose scar smirk sword third_eye weapon Rating:Safe Score:4.7 Size:321x480 User:anonymous,boy
294683,simoun wauf nishida_asako monochrome yellow_theme 1boy cigarette long_sleeves male male_focus solo yellow Rating:Safe Score:0.0 Size:450x674 User:anonymous,boy
295192,my-otome aoba sergay_wang aoba_(smartbeat) simple_background white_background monochrome greyscale 1boy long_sleeves male male_focus solo Rating:Safe Score:0.0 Size:683x707 User:anonymous,boy
295338,macross the_super_dimension_fortress_macross macross:_do_you_remember_love? roy_focker roy_fokker 16:9_aspect_ratio screen_capture subtitled 1boy booze clothing drunk helmet male male_focus manly pilot_suit solo spacesuit u.n._spacy Rating:Safe Score:0.0 Size:853x480 User:anonymous,boy
298821,pumpkin_scissors randal_orlando 1:1_aspect_ratio low_resolution oekaki 1boy black_hair blonde_hair child clothing facial_scar frown gun handgun hat headwear male megane military military_uniform nose_scar revolver scar short_hair trenchcoat uniform weapon non-web_source Rating:Safe Score:0.0 Size:300x300 User:anonymous,boy
299756,akagi_(manga) akagi:_yami_ni_oritatta_tensai akagi akagi_shigeru 1boy board_game mahjong mahjong_tile male male_focus red_eyes silver_hair solo white_hair Rating:Safe Score:0.0 Size:350x504 User:anonymous,boy
299761,akagi_(manga) akagi:_yami_ni_oritatta_tensai akagi akagi_shigeru dutch_angle 1boy black_eyes blood blue_shirt clothing collared_shirt foreshortening half-closed_eye looking_at_viewer male male_focus outstretched_arm parted_lips shaded_face shirt short_sleeves silver_hair solo upper_body white_hair wing_collar Rating:Safe Score:0.0 Size:586x452 User:anonymous,boy
300461,doraemon spawn asame_shinbun image_comics nobi_nobita doraemon_(character) violator sinner_(asame_shinbun) comic parody left-to-right_manga 1boy male western_comic what crossover translated Rating:Safe Score:0.0 Size:566x800 User:anonymous,boy
300517,fate_(series) fate/stay_night studio_deen kuzuki_souichirou screen_capture subtitled 1boy male male_focus solo Rating:Safe Score:0.0 Size:639x367 User:anonymous,boy
301946,fullmetal_alchemist edward_elric alphonse_elric 1boy 2boys armor blonde_hair braid brother brothers clothing gloves male male_focus multiple_boys siblings single_braid tied_hair yellow_eyes Rating:Safe Score:0.0 Size:350x750 User:anonymous,boy
304558,musashi_gundou takuan_oshou 1boy gun gundou_musashi male male_focus solo weapon Rating:Safe Score:0.0 Size:688x500 User:anonymous,boy
305166,fate_(series) fate/stay_night lancer cu_chulainn_(fate) cu_chulainn_(lancer) yu_65026 bust 1boy male male_focus one_eye_closed solo upper_body wink Rating:Safe Score:0.0 Size:600x700 User:anonymous,boy
305575,musashi_gundou happy_birthday_(artist) takuan_oshou maruchan. monochrome greyscale 1boy gundou_musashi male male_focus solo Rating:Safe Score:0.0 Size:592x838 User:anonymous,boy
306398,mushishi ginko_mushishi monochrome greyscale low_resolution 1boy hair_over_one_eye male male_focus solo Rating:Safe Score:0.0 Size:319x227 User:anonymous,boy
309286,original princess_spirit 1boy clothing fingerless_gloves gloves katana long_sleeves male male_focus open_clothes open_shirt serious shirt solo sword weapon white_hair Rating:Safe Score:5.0 Size:750x478 User:anonymous,boy
312272,mother_(game) mother_3 nintendo lucas_(mother) lucas 1:1_aspect_ratio low_resolution oekaki 1boy clothing flower male male_focus shirt solo striped striped_shirt sunflower Rating:Safe Score:0.0 Size:350x350 User:anonymous,boy
